"Loc1.x","Loc1.y","Loc2.x","Loc2.y","Dist","TuningCor","z"
3,6,10,5,2828,0.304,0.162029917517126
3,6,10,5,2828,0.183,0.0705225773718924
3,6,9,5,2433,0.177,-0.375906109768726
3,6,4,5,566,0.271,0.516708518446977
3,6,4,5,566,0.001,-0.4375
3,6,3,5,400,-0.005,0.0586336740182894
3,6,3,5,400,-0.143,1.12192066805846
3,6,8,4,2154,0.658,1.05192396847473
3,6,7,4,1789,0.563,0.437853107344633
3,6,7,4,1789,0.307,-0.76814240073026
3,6,2,4,894,0.46,0.80623973727422
3,6,1,4,1131,0.362,1.28530940009447
3,6,1,4,1131,0.31,0.37731196054254
3,6,6,3,1697,0.185,-1.15875613747954
3,6,6,3,1697,0.158,-0.318441064638783
3,6,5,3,1442,0.287,-0.0052143684820394
3,6,5,3,1442,0.157,-0.311324879755138
3,6,4,2,1649,-0.167,0.39882005899705
3,6,4,6,400,0.584,2.73970783532536
3,6,4,6,400,0.19,1.80071174377224
3,6,4,6,400,0.258,1.10273224043716
3,6,7,5,1649,0.472,2.25814863102999
3,6,8,5,2040,0.699,0.373031496062992
3,6,8,5,2040,0.481,0.327913279132791
3,6,1,5,894,0.835,0.973292765382015
3,6,2,5,566,0.658,2.4122621564482
3,6,5,4,1131,-0.073,-0.413616398243045
3,6,5,4,1131,0.519,0.777777777777778
3,6,6,4,1442,-0.126,3.48299319727891
3,6,6,4,1442,0.236,1.75305164319249
3,6,9,3,2683,0.422,1.13667820069204
3,6,9,3,2683,0.454,0.68302312464749
3,6,3,3,1200,0.397,0.864996945632254
3,6,3,3,1200,0.536,0.899501069137562
3,6,4,3,1265,-0.014,2.21564160971906
3,6,4,3,1265,0.07,-0.512600720041145
3,6,4,3,1265,0.208,0.758802816901408
3,6,8,2,2561,-0.609,0.254867256637168
3,6,1,2,1789,0.006,0.670833333333333
3,6,1,2,1789,0.092,0.299731182795699
3,6,1,2,1789,-0.166,1.04065040650406
3,6,2,2,1649,0.457,-0.417587476979742
3,6,2,2,1649,0.371,1.13746630727763
3,6,4,1,2040,-0.023,1.02865329512894
3,6,5,1,2154,-0.176,0.553482587064677
3,6,3,10,1600,0.843,1.52146760343482
3,6,2,10,1649,0.506,1.34903782349038
3,6,9,8,2530,0.418,0.494688556253018
3,6,8,7,2040,0.52,2.30891438658429
3,6,8,7,2040,0.343,1.39788053949904
3,6,7,7,1649,0.37,1.46753246753247
3,6,7,7,1649,-0.128,0.656173743289409
3,6,2,7,566,-0.09,2.66497890295359
3,6,2,7,566,-0.155,1.32837407013815
3,6,1,7,894,0.626,0.736961451247165
3,6,1,7,894,0.808,0.7067383739323
3,6,6,6,1200,0.858,0.797095435684647
3,6,5,6,800,0.668,2.37316017316017
3,6,5,6,800,0.722,2.62064965197216
3,6,10,5,2828,0.17,-0.0825507421993335
3,6,10,5,2828,-0.049,2.08870967741935
3,6,9,5,2433,0.445,0.649977447000451
3,6,4,5,566,-0.227,2.13129644921552
3,6,3,5,400,0.166,3.40737148399612
3,6,3,5,400,-0.075,2.39276649746193
3,6,8,4,2154,0.836,0.294672960215779
3,6,7,4,1789,0.736,0.629364368845121
3,6,7,4,1789,0.441,1.23493975903614
3,6,2,4,894,0.515,-0.251821019771072
3,6,1,4,1131,0.477,0.247229326513214
3,6,1,4,1131,0.492,3.06233421750663
3,6,6,3,1697,0.401,0.0199134199134199
3,6,6,3,1697,0.264,1.40580789277736
3,6,5,3,1442,0.171,1.90805785123967
3,6,5,3,1442,-0.036,0.622926093514329
3,6,4,2,1649,-0.179,1.19838056680162
4,6,7,5,1265,0.348,1.88931297709924
4,6,8,5,1649,0.596,0.763425253991292
4,6,8,5,1649,0.305,0.537619380386676
4,6,1,5,1265,0.499,0.435748088824172
4,6,2,5,894,0.385,1.97495826377295
4,6,5,4,894,0.041,-0.323959505061867
4,6,5,4,894,0.321,1.87478559176672
4,6,6,4,1131,0.094,5.15315315315315
4,6,6,4,1131,0.426,0.553398058252427
4,6,9,3,2332,0.464,2.79947916666667
4,6,9,3,2332,0.529,0.1640625
4,6,3,3,1265,0.176,0.0344827586206897
4,6,3,3,1265,0.2,1.4251497005988
4,6,4,3,1200,0.125,1.96589658965897
4,6,4,3,1200,0.221,0.498643025149267
4,6,4,3,1200,0.328,2.22727272727273
4,6,8,2,2263,-0.504,2.27172195892575
4,6,1,2,2000,-0.108,1.3394495412844
4,6,1,2,2000,0.09,0.674107142857143
4,6,1,2,2000,-0.122,1.52348993288591
4,6,2,2,1789,0.46,0.425243770314193
4,6,2,2,1789,0.512,1.8230303030303
4,6,4,1,2000,-0.157,1.51982378854626
4,6,5,1,2040,-0.174,1.39539347408829
4,6,3,10,1649,0.555,2.14224598930481
4,6,2,10,1789,0.355,1.41439688715953
4,6,9,8,2154,0.216,0.14859437751004
4,6,8,7,1649,0.399,0.740596627756161
4,6,8,7,1649,0.351,0.536023054755043
4,6,7,7,1265,0.269,2.83013144590495
4,6,7,7,1265,-0.073,0.322642310960068
4,6,2,7,894,0.006,4.02269692923899
4,6,2,7,894,-0.113,1.49370534195305
4,6,1,7,1265,0.382,0.844827586206897
4,6,1,7,1265,0.493,0.520481237467774
4,6,6,6,800,0.544,1.49803921568627
4,6,6,6,800,0.51,0.641886151231946
4,6,5,6,400,0.432,0.998867497168743
4,6,5,6,400,0.363,2.28638497652582
4,6,10,5,2433,0.048,0.108575286968265
4,6,10,5,2433,-0.225,1.39909297052154
4,6,9,5,2040,0.421,0.155741515574152
4,6,4,5,400,-0.258,3.42909987669544
4,6,3,5,566,0.213,3.07544757033248
4,6,3,5,566,-0.056,0.644038294168842
4,6,8,4,1789,0.588,0.535361842105263
4,6,7,4,1442,0.463,1.48936170212766
4,6,7,4,1442,0.391,0.70468948035488
4,6,2,4,1131,0.398,2.49696048632219
4,6,1,4,1442,0.515,0.758585858585859
4,6,1,4,1442,0.679,2.19521178637201
4,6,6,3,1442,0.11,-0.237309644670051
4,6,6,3,1442,-0.165,0.798329355608592
4,6,5,3,1265,-0.163,2.66712517193948
4,6,5,3,1265,-0.052,2.83677685950413
4,6,9,2,2561,-0.101,0.609671848013817
4,6,4,2,1600,-0.05,2.02070393374741
4,6,7,5,1265,0.471,0.785425101214575
4,6,8,5,1649,0.369,0.991388589881593
4,6,8,5,1649,0.175,0.41980112408128
4,6,1,5,1265,0.072,-0.388988201644619
4,6,2,5,894,0.458,1.39397590361446
4,6,5,4,894,-0.045,1.51391304347826
4,6,5,4,894,0.464,-0.141318977119785
4,6,6,4,1131,0.624,2.17883755588674
4,6,6,4,1131,0.574,0.132553606237817
4,6,9,3,2332,0.663,1.16796116504854
4,6,9,3,2332,0.589,0.532249322493225
4,6,3,3,1265,-0.335,0.413602941176471
4,6,3,3,1265,-0.147,1.5068870523416
4,6,4,3,1200,0.634,1.37741935483871
4,6,4,3,1200,0.515,-0.388092061374249
4,6,4,3,1200,0.59,0.185152838427948
4,6,8,2,2263,-0.078,1.05408271474019
4,6,1,2,2000,0.002,1.92533936651584
4,6,1,2,2000,0.126,0.221357850070721
4,6,1,2,2000,-0.102,1.63168867268937
4,6,2,2,1789,0.471,0.566888045540797
4,6,2,2,1789,0.465,0.802597402597403
4,6,4,1,2000,0.138,1.78555304740406
4,6,5,1,2040,0.398,1.10849673202614
4,6,3,10,1649,0.131,1.86952998379254
4,6,2,10,1789,-0.09,-0.295559973492379
4,6,9,8,2154,-0.056,-0.636876994844095
4,6,8,7,1649,-0.094,-0.0354978354978355
4,6,8,7,1649,-0.035,1.47682801235839
4,6,7,7,1265,0.427,1.13565340909091
4,6,7,7,1265,-0.31,0.414055884843353
4,6,2,7,894,0.53,3.50611888111888
4,6,2,7,894,0.449,1.32781799379524
4,6,1,7,1265,-0.194,0.785164450664801
4,6,1,7,1265,0.012,0.0609619686800895
4,6,6,6,800,0.258,0.896025550035486
4,6,6,6,800,0.422,-0.0481661511268228
4,6,5,6,400,0.501,1.7153024911032
4,6,5,6,400,0.247,1.66381156316917
4,6,10,5,2433,0.253,-0.0220446403968035
4,6,10,5,2433,0.139,0.363312555654497
4,6,9,5,2040,-0.372,0.60880829015544
4,6,4,5,400,0.414,2.04070305272895
4,6,3,5,566,-0.477,2.37558247903075
4,6,3,5,566,-0.363,-1.2457729468599
4,6,8,4,1789,0.132,0.344092963202066
4,6,7,4,1442,0.366,-0.291501976284585
4,6,7,4,1442,-0.004,1.84306887532694
4,6,2,4,1131,0.199,1.56290672451193
4,6,1,4,1442,0.618,2.42702251876564
4,6,1,4,1442,0.364,2.15208034433285
4,6,6,3,1442,-0.332,1.8722073279714
4,6,6,3,1442,-0.181,1.6137339055794
4,6,5,3,1265,-0.071,2.58064516129032
4,6,5,3,1265,0.193,-0.621273166800967
4,6,9,2,2561,-0.293,0.743735382559305
4,6,4,2,1600,0.174,3.46695402298851
4,6,7,5,1265,0.485,2.78571428571429
4,6,8,5,1649,0.363,1.2275
4,6,8,5,1649,0.23,-0.383333333333333
4,6,1,5,1265,0.163,0.311827956989247
4,6,2,5,894,0.319,0.663563829787234
4,6,5,4,894,0.037,1.11048158640227
4,6,5,4,894,0.518,0.499310344827586
4,6,6,4,1131,0.608,3.30418943533698
4,6,6,4,1131,0.51,4.18585131894484
4,6,9,3,2332,0.529,1.96252676659529
4,6,9,3,2332,0.413,0.924815983175605
4,6,3,3,1265,-0.313,1.3359853121175
4,6,3,3,1265,-0.002,0.32360097323601
4,6,4,3,1200,0.498,1.92898832684825
4,6,4,3,1200,0.31,0.112208549222798
4,6,4,3,1200,0.364,-1.53046594982079
4,6,8,2,2263,-0.09,-1.05469678953627
4,6,1,2,2000,-0.141,0.964314036478985
4,6,1,2,2000,0.027,-0.996992481203007
4,6,1,2,2000,-0.27,0.661676646706587
4,6,2,2,1789,0.48,0.12656165127648
4,6,2,2,1789,0.249,3.51043643263757
4,6,4,1,2000,0.014,1.7559748427673
4,6,5,1,2040,0.598,3.43168604651163
4,6,3,10,1649,0.262,2.34308943089431
4,6,2,10,1789,-0.13,-0.31003717472119
4,6,9,8,2154,0.12,1.08172812328013
4,6,8,7,1649,-0.232,-1.4794776119403
4,6,8,7,1649,-0.211,2.26435536294691
4,6,7,7,1265,0.205,2.48681055155875
4,6,7,7,1265,-0.532,0.549173553719008
4,6,2,7,894,0.443,2.11933395004625
4,6,1,7,1265,-0.112,0.407284768211921
4,6,1,7,1265,0.147,0.757997936016512
4,6,6,6,800,0.315,1.17234625930278
4,6,6,6,800,0.342,0.49537037037037
4,6,5,6,400,0.446,1.43791946308725
4,6,5,6,400,0.262,2.76779026217228
4,6,10,5,2433,0.211,0.405460197323963
4,6,10,5,2433,0.177,-0.945945945945946
4,6,9,5,2040,-0.375,1.63066666666667
4,6,4,5,400,0.343,3.92973523421589
4,6,3,5,566,-0.564,2.73592630501535
4,6,3,5,566,-0.449,4.72570194384449
4,6,8,4,1789,0.201,0.424772568229531
4,6,7,4,1442,0.44,3.20468557336621
4,6,7,4,1442,0.081,-0.198388721047331
4,6,2,4,1131,0.255,0.104018912529551
4,6,1,4,1442,0.486,1.73852813852814
4,6,1,4,1442,0.229,1.34577922077922
4,6,6,3,1442,-0.123,-1.08213944603629
4,6,6,3,1442,0.019,0.207903780068729
4,6,5,3,1265,-0.163,0.276155717761557
4,6,5,3,1265,0.041,-0.434232715008432
4,6,9,2,2561,-0.328,-2.30756646216769
4,6,4,2,1600,0.239,0.602543720190779
7,5,8,5,400,0.563,4.46085672082718
7,5,8,5,400,0.398,0.654437055721165
7,5,1,5,2400,0.378,-0.0592871830020562
7,5,2,5,2000,0.568,1.78921568627451
7,5,5,4,894,0.041,2.47687224669603
7,5,5,4,894,0.592,3.95306859205776
7,5,6,4,566,0.383,3.62251655629139
7,5,6,4,566,0.495,3.40449438202247
7,5,9,3,1131,0.576,1.4897466827503
7,5,9,3,1131,0.514,1.85767326732673
7,5,3,3,1789,0.125,0.41157811260904
7,5,3,3,1789,0.322,2.38746145940391
7,5,4,3,1442,0.497,1.52905198776758
7,5,4,3,1442,0.391,0.180636398913465
7,5,4,3,1442,0.519,1.89349112426035
7,5,8,2,1265,-0.242,2.46288209606987
7,5,1,2,2683,0.066,1.05020080321285
7,5,1,2,2683,0.09,-0.199166666666667
7,5,1,2,2683,-0.118,1.56279069767442
7,5,2,2,2332,0.308,-0.149113082039911
7,5,2,2,2332,0.347,2.24404086265607
7,5,4,1,2000,0.338,2.13583815028902
7,5,5,1,1789,0.217,2.62822719449225
7,5,3,10,2561,0.315,0.402
7,5,2,10,2828,0.289,0.877225866916589
7,5,9,8,1442,0.217,-0.0944094779711218
7,5,8,7,894,0.229,1.82618510158014
7,5,8,7,894,0.232,2.09361069836553
7,5,7,7,800,0.575,2.64439876670092
7,5,7,7,800,-0.237,0.145918148703664
7,5,2,7,2154,0.504,0.59874213836478
7,5,2,7,2154,0.396,0.646673936750273
7,5,1,7,2530,0.172,0.323177366702938
7,5,1,7,2530,0.374,-0.112449799196787
7,5,6,6,566,0.394,0.954160246533128
7,5,5,6,894,0.645,1.80441988950276
7,5,5,6,894,0.508,1.76627218934911
7,5,10,5,1200,0.302,0.292647828362114
7,5,10,5,1200,0.311,2.79383886255924
7,5,9,5,800,0.044,1.46995305164319
7,5,4,5,1200,0.328,0.8046875
7,5,3,5,1600,-0.2,2.36513994910941
7,5,3,5,1600,-0.217,1.00353356890459
7,5,8,4,566,0.449,1.12314225053079
7,5,7,4,400,0.576,3.40835579514825
7,5,7,4,400,0.253,2.19267139479905
7,5,2,4,2040,0.453,0.949105914718019
7,5,1,4,2433,0.353,1.39253279515641
7,5,1,4,2433,0.286,1.62977867203219
7,5,6,3,894,0.063,2.18263090676884
7,5,6,3,894,0.041,2.5653560042508
7,5,5,3,1131,0.159,2.25253991291727
7,5,5,3,1131,0.237,-0.264794383149448
7,5,9,2,1442,-0.09,1.50673076923077
7,5,4,2,1697,0.043,2.86931818181818
8,5,1,5,2800,0.613,0.186702484889187
8,5,2,5,2400,0.59,2.00906735751295
8,5,5,4,1265,0.001,1.05756731662024
8,5,5,4,1265,0.577,1.47314578005115
8,5,6,4,894,0.19,3.34930448222566
8,5,6,4,894,0.469,1.7921146953405
8,5,9,3,894,0.516,2.53444881889764
8,5,9,3,894,0.55,0.352159468438538
8,5,3,3,2154,0.265,1.86147186147186
8,5,3,3,2154,0.379,1.02262443438914
8,5,4,3,1789,0.193,1.30032467532468
8,5,4,3,1789,0.156,0.587284287011807
8,5,4,3,1789,0.339,-0.377859103385178
8,5,8,2,1200,-0.487,1.87272727272727
8,5,1,2,3046,-0.002,0.188073394495413
8,5,1,2,3046,0.111,0.809905316824472
8,5,1,2,3046,-0.242,0.931007137192704
8,5,2,2,2683,0.571,-0.240998559769563
8,5,2,2,2683,0.513,1.66842105263158
8,5,4,1,2263,-0.002,2.34782608695652
8,5,5,1,2000,0.074,0.626573426573427
8,5,3,10,2828,0.673,0.854961832061069
8,5,2,10,3124,0.31,1.10271460014673
8,5,9,8,1265,0.423,1.24179620034542
8,5,8,7,800,0.371,1.22330960854093
8,5,8,7,800,0.337,2.046875
8,5,7,7,894,0.351,1.62685459940653
8,5,7,7,894,-0.244,0.586421075176697
8,5,2,7,2530,0.131,0.374038461538462
8,5,2,7,2530,0.062,-0.529955494693598
8,5,1,7,2912,0.414,0.608320251177394
8,5,1,7,2912,0.599,-0.0561670900366921
8,5,6,6,894,0.72,0.877637130801688
8,5,5,6,1265,0.686,0.679409209383145
8,5,5,6,1265,0.604,2.78857142857143
8,5,10,5,800,0.266,0.0761057245318103
8,5,10,5,800,0.037,1.47348484848485
8,5,9,5,400,0.244,1.57337573830077
8,5,4,5,1600,-0.144,-0.460980036297641
8,5,3,5,2000,-0.031,2.14589371980676
8,5,3,5,2000,-0.101,0.718884120171674
8,5,8,4,400,0.725,2.54575596816976
8,5,7,4,566,0.705,2.37807606263982
8,5,7,4,566,0.504,-0.0984455958549223
8,5,2,4,2433,0.503,1.02222222222222
8,5,1,4,2828,0.621,-0.0185497470489039
8,5,1,4,2828,0.622,1.5216
8,5,6,3,1131,0.28,1.73258003766478
8,5,6,3,1131,0.157,-0.548017621145374
8,5,5,3,1442,0.039,2.13931523022432
8,5,5,3,1442,0.011,0.0808080808080808
8,5,9,2,1265,-0.014,1.85672937771346
8,5,4,2,2000,0.069,2.06491499227202
8,5,2,5,2400,0.441,0.0676807760141094
8,5,5,4,1265,0.013,0.354851330203443
8,5,5,4,1265,0.415,0.0263616015916439
8,5,6,4,894,0.042,0.0339737582005623
8,5,6,4,894,0.192,0.362525927633095
8,5,9,3,894,0.23,0.67879712355633
8,5,9,3,894,0.266,-0.246569894611255
8,5,3,3,2154,0.169,0.569230769230769
8,5,3,3,2154,0.25,-0.242147471597238
8,5,4,3,1789,-0.018,0.542472666105971
8,5,4,3,1789,0.092,-1.00556844547564
8,5,8,2,1200,-0.16,0.616670192511106
8,5,1,2,3046,0.124,-0.458708414872798
8,5,1,2,3046,0.03,-0.308641975308642
8,5,2,2,2683,0.284,-0.813026505033902
8,5,2,2,2683,0.275,-0.38340855362132
8,5,4,1,2263,-0.022,-0.301252471984179
8,5,5,1,2000,0.021,0.466484268125855
8,5,3,10,2828,0.371,-0.0265628577971147
8,5,2,10,3124,0.199,0.494117647058824
8,5,8,7,800,0.262,0.0561770428015564
8,5,8,7,800,0.147,0.12989449003517
8,5,7,7,894,0.277,0.732370066853569
8,5,2,7,2530,-0.008,0.29989235737352
8,5,2,7,2530,0.038,0.759317633969961
8,5,1,7,2912,0.18,-0.245181347150259
8,5,5,6,1265,0.491,0.336326897171082
8,5,5,6,1265,0.543,0.542652329749104
8,5,10,5,800,0.266,0.376973766007709
8,5,10,5,800,0.18,0.21042345276873
8,5,9,5,400,0.152,0.742582361366892
8,5,4,5,1600,-0.031,0.0440136830102623
8,5,3,5,2000,-0.069,0.241041567128524
8,5,3,5,2000,-0.202,0.0362194599228461
8,5,8,4,400,0.502,1.19077217308152
8,5,7,4,566,0.458,-0.302476020521972
8,5,7,4,566,0.318,0.102138260328005
8,5,2,4,2433,0.318,0.685086705202312
8,5,1,4,2828,0.31,-0.0387829440754232
8,5,1,4,2828,0.371,0.432614555256065
8,5,6,3,1131,0.101,-0.278834860230209
8,5,6,3,1131,0.015,-0.479715791886317
8,5,5,3,1442,0.014,-0.503174603174603
8,5,5,3,1442,0.048,0.0602708803611738
8,5,4,2,2000,0.128,0.163986409966025
1,5,2,5,400,0.606,1.30269136665502
1,5,5,4,1649,-0.047,-0.168495077355837
1,5,5,4,1649,0.454,0.2719836400818
1,5,6,4,2040,-0.165,0.154188034188034
1,5,6,4,2040,0.153,0.84653291094685
1,5,9,3,3298,0.317,-0.271267509395285
1,5,9,3,3298,0.357,-0.320060331825038
1,5,3,3,1131,0.405,0.384566729917774
1,5,3,3,1131,0.568,0.576208178438662
1,5,4,3,1442,-0.091,0.378095238095238
1,5,4,3,1442,-0.018,-0.509674763277069
1,5,4,3,1442,0.121,0.463448275862069
1,5,8,2,3046,-0.559,0.342046093310849
1,5,1,2,1200,-0.022,0.924007444168734
1,5,1,2,1200,0.014,0.726409495548961
1,5,1,2,1200,-0.201,0.821642685851319
1,5,2,2,1265,0.465,0.79627473806752
1,5,2,2,1265,0.335,0.800367647058823
1,5,4,1,2000,-0.106,0.493730938664859
1,5,5,1,2263,-0.137,0.666884602811376
1,5,3,10,2154,0.741,-0.0438061041292639
1,5,2,10,2040,0.394,0.531007751937985
1,5,9,8,3418,0.408,-1.14082609997007
1,5,8,7,2912,0.409,-0.123348017621145
1,5,8,7,2912,0.208,0.3810147299509
1,5,7,7,2530,0.227,-0.422162705055239
1,5,7,7,2530,-0.121,0.412241745510716
1,5,2,7,894,-0.155,-0.01937207748831
1,5,2,7,894,-0.213,0.8248730964467
1,5,1,7,800,0.587,0.892043578738858
1,5,1,7,800,0.747,0.0986053339858087
1,5,6,6,2040,0.742,0.380281690140845
1,5,5,6,1649,0.591,0.861616897305171
1,5,5,6,1649,0.661,0.909844559585492
1,5,10,5,3600,0.132,0.449217126229735
1,5,10,5,3600,-0.033,0.0672
1,5,9,5,3200,0.455,0.275479859421465
1,5,4,5,1200,-0.281,0.672976501305483
1,5,3,5,800,0.161,1.30752916224814
1,5,3,5,800,-0.133,1.12226437117012
1,5,8,4,2828,0.784,0.0298189563365282
1,5,7,4,2433,0.663,0.175804093567251
1,5,7,4,2433,0.478,0.307643514113543
1,5,2,4,566,0.537,0.584630350194552
1,5,1,4,400,0.399,-0.353232189973615
1,5,1,4,400,0.484,1.04012671594509
1,5,6,3,2154,0.444,-0.193116634799235
1,5,6,3,2154,0.31,-0.243623905595737
1,5,5,3,1789,0.186,0.561094819159335
1,5,5,3,1789,-0.064,0.68926195755464
1,5,9,2,3418,-0.041,1.40995094604064
1,5,4,2,1697,-0.157,-0.148471615720524
2,5,5,4,1265,-0.084,0.76882290562036
2,5,5,4,1265,0.493,1.7981220657277
2,5,6,4,1649,0.228,1.69656488549618
2,5,6,4,1649,0.403,1.48130277442702
2,5,9,3,2912,0.532,1.28930131004367
2,5,9,3,2912,0.542,0.40668202764977
2,5,3,3,894,0.187,1.17781043350478
2,5,3,3,894,0.411,1.53038674033149
2,5,4,3,1131,0.273,0.616942909760589
2,5,4,3,1131,0.223,0.0420768497935853
2,5,4,3,1131,0.336,0.457879088206145
2,5,8,2,2683,-0.233,1.52989449003517
2,5,1,2,1265,0.146,1.17590149516271
2,5,1,2,1265,0.191,1.53061224489796
2,5,1,2,1265,-0.018,0.165202108963093
2,5,2,2,1200,0.465,0.502994011976048
2,5,2,2,1200,0.385,2.13914027149321
2,5,4,1,1789,0.125,1.74489795918367
2,5,5,1,2000,0.161,0.131618759455371
2,5,3,10,2040,0.452,0.497777777777778
2,5,2,10,2000,0.317,1.63162467419635
2,5,9,8,3046,0.32,0.241697949754548
2,5,8,7,2530,0.361,1.11964107676969
2,5,8,7,2530,0.249,2.31396786155748
2,5,7,7,2154,0.465,1.24225865209472
2,5,7,7,2154,-0.208,0.294788975021533
2,5,2,7,800,0.296,1.31243243243243
2,5,2,7,800,0.238,0.414075845575675
2,5,1,7,894,0.349,1.14109848484848
2,5,1,7,894,0.498,0.822196397443347
2,5,6,6,1649,0.574,0.310233682514102
2,5,5,6,1265,0.84,2.14128256513026
2,5,5,6,1265,0.7,2.62726008344924
2,5,10,5,3200,0.388,0.165196696066079
2,5,10,5,3200,0.317,2.15263748597082
2,5,9,5,2800,0.084,0.653808110781405
2,5,4,5,800,0.166,1.95459579180509
2,5,3,5,400,-0.174,1.85094549499444
2,5,3,5,400,-0.222,1.84571890145396
2,5,8,4,2433,0.533,0.304714989444053
2,5,7,4,2040,0.611,1.57072570725707
2,5,7,4,2040,0.334,1.01564129301356
2,5,2,4,400,0.546,2.6502002670227
2,5,1,4,566,0.591,1.95300751879699
2,5,1,4,566,0.435,2.92756183745583
2,5,6,3,1789,0.095,1.23474663908997
2,5,6,3,1789,0.105,1.5910447761194
2,5,5,3,1442,0.078,2.18043202033037
2,5,5,3,1442,0.279,0.964577656675749
2,5,9,2,3046,-0.149,0.626400389673648
2,5,4,2,1442,0.089,2.82481751824817
5,4,6,4,400,-0.018,-1.54857142857143
5,4,6,4,400,-0.066,0.22085308056872
5,4,9,3,1649,-0.011,0.172821270310192
5,4,9,3,1649,-0.016,0.731729055258467
5,4,3,3,894,-0.072,-0.711872360394181
5,4,3,3,894,-0.099,-0.516625615763547
5,4,4,3,566,-0.032,-0.682971014492754
5,4,4,3,566,-0.043,0.32837238758708
5,4,4,3,566,-0.005,1.4951048951049
5,4,8,2,1442,0.038,1.80981595092025
5,4,1,2,1789,0.059,1.5045871559633
5,4,1,2,1789,0.002,1.08390501319261
5,4,1,2,1789,-0.099,-0.104208416833667
5,4,2,2,1442,-0.031,0.557788944723618
5,4,2,2,1442,0.03,0.706827309236948
5,4,4,1,1265,0.134,-1.2003659652333
5,4,5,1,1200,0.047,0.972881355932203
5,4,3,10,2530,-0.01,1.39820895522388
5,4,2,10,2683,-0.062,0.197019867549669
5,4,9,8,2263,0.051,0.873913043478261
5,4,8,7,1697,-0.008,-1.38288920056101
5,4,8,7,1697,-0.016,2.51566265060241
5,4,7,7,1442,0.02,-0.429052159282109
5,4,7,7,1442,0.075,-0.0540092165898618
5,4,2,7,1697,-0.004,0.0402181322426721
5,4,2,7,1697,-0.071,0.722728528030931
5,4,1,7,2000,0.013,-0.950800237107291
5,4,1,7,2000,0.016,0.0535322509872751
5,4,6,6,894,-0.093,0.525111441307578
5,4,5,6,800,-0.103,0.130288784419073
5,4,5,6,800,-0.039,1.32790028763183
5,4,10,5,2040,-0.037,-1.09996145445201
5,4,10,5,2040,0.004,1.02678571428571
5,4,9,5,1649,0.04,-0.242576166602391
5,4,4,5,566,-0.077,0.369752520623281
5,4,4,5,566,0.012,0.619860356865787
5,4,3,5,894,-0.01,0.106201550387597
5,4,3,5,894,-0.056,-0.0701754385964912
5,4,8,4,1200,-0.005,-0.390601313794846
5,4,7,4,800,-0.07,-0.6
5,4,7,4,800,0.231,-0.576175040518639
5,4,2,4,1200,0.004,2.33891625615764
5,4,1,4,1600,-0.121,0.810242941562705
5,4,1,4,1600,0.031,1.55257009345794
5,4,6,3,566,-0.129,0.21870170015456
5,4,6,3,566,-0.096,-0.954022988505747
5,4,5,3,400,0.119,-1.6863436123348
5,4,5,3,400,0.08,-0.432883750802826
5,4,9,2,1789,-0.099,0.444293938367762
5,4,4,2,894,-0.02,0.160933660933661
5,4,6,4,400,0.286,4.11610486891386
5,4,6,4,400,0.398,-0.284584980237154
5,4,9,3,1649,0.47,-0.245954692556634
5,4,9,3,1649,0.422,0.174594292109681
5,4,3,3,894,0.138,1.15238817285823
5,4,3,3,894,0.335,1.22407407407407
5,4,4,3,566,0.264,2.63100436681223
5,4,4,3,566,0.166,0.636921965317919
5,4,4,3,566,0.288,0.596756756756757
5,4,8,2,1442,-0.278,0.605333333333333
5,4,1,2,1789,0.08,0.711614173228347
5,4,1,2,1789,0.107,2.31515637530072
5,4,1,2,1789,-0.198,1.6433007985803
5,4,2,2,1442,0.44,0.183084577114428
5,4,2,2,1442,0.324,1.40715109573241
5,4,4,1,1265,0.204,1.95079787234043
5,4,5,1,1200,0.275,1.53119730185497
5,4,3,10,2530,0.393,0.167652859960552
5,4,2,10,2683,0.173,-0.0327731092436975
5,4,9,8,2263,0.272,1.44093650230578
5,4,8,7,1697,0.166,1.55567928730512
5,4,8,7,1697,0.167,0.0871212121212121
5,4,7,7,1442,0.2,0.893410852713178
5,4,7,7,1442,-0.236,0.265615141955836
5,4,2,7,1697,0.201,1.78888888888889
5,4,2,7,1697,0.195,-0.334975369458128
5,4,1,7,2000,0.208,-1.96872125114995
5,4,1,7,2000,0.412,0.337284482758621
5,4,6,6,894,0.487,0.417598806860552
5,4,5,6,800,0.531,1.9337822671156
5,4,5,6,800,0.547,2.3901018922853
5,4,10,5,2040,0.248,0.0128320287437444
5,4,10,5,2040,0.247,1.07230392156863
5,4,9,5,1649,-0.034,-0.165938864628821
5,4,4,5,566,0.065,2.62264150943396
5,4,3,5,894,-0.244,0.759537572254335
5,4,3,5,894,-0.219,0.526617526617527
5,4,8,4,1200,0.49,0.472806381435823
5,4,7,4,800,0.565,3.08244680851064
5,4,7,4,800,0.281,0.660804020100503
5,4,2,4,1200,0.52,0.626099706744868
5,4,1,4,1600,0.463,-0.667004048582996
5,4,1,4,1600,0.312,1.1637323943662
5,4,6,3,566,0.124,1.56279069767442
5,4,6,3,566,0.222,1.09979423868313
5,4,5,3,400,0.187,2.62326869806094
5,4,5,3,400,0.083,1.3131021194605
5,4,9,2,1789,-0.104,0.900355871886121
5,4,4,2,894,0.142,2.70718232044199
6,4,9,3,1265,0.672,3.65576102418208
